,deposit,stock,label,PREDICT
2848,1470000000,44000000,normal,normal
2849,1640000000,39000000,diamond,diamond
2850,1920000000,44000000,diamond,diamond
2851,1230000000,72000000,normal,normal
2852,1630000000,66000000,diamond,diamond
2853,1940000000,69000000,vip,vip
2854,1890000000,68000000,vip,vip
2855,1310000000,60000000,normal,normal
2856,1420000000,52000000,normal,normal
2857,1760000000,54000000,diamond,diamond
2858,1500000000,51000000,diamond,diamond
2859,1590000000,76000000,diamond,diamond
2860,1560000000,76000000,diamond,diamond
2861,1250000000,42000000,normal,normal
2862,1740000000,54000000,diamond,diamond
2863,1680000000,45000000,diamond,diamond
2864,1390000000,80000000,diamond,diamond
2865,1790000000,72000000,vip,vip
2866,1460000000,46000000,normal,normal
2867,1590000000,67000000,diamond,diamond
2868,1230000000,45000000,normal,normal
2869,1410000000,56000000,normal,normal
2870,1900000000,53000000,diamond,diamond
2871,1580000000,41000000,normal,normal
2872,1930000000,75000000,vip,vip
2873,1920000000,46000000,diamond,diamond
2874,1660000000,46000000,diamond,diamond
2875,1900000000,35000000,diamond,diamond
2876,1890000000,35000000,diamond,diamond
2877,1770000000,64000000,diamond,diamond
2878,1680000000,70000000,diamond,diamond
2879,1650000000,70000000,diamond,diamond
2880,1960000000,70000000,vip,vip
2881,1990000000,66000000,vip,vip
2882,1920000000,68000000,vip,vip
2883,1200000000,80000000,normal,normal
2884,1240000000,38000000,normal,normal
2885,1430000000,74000000,diamond,diamond
2886,1340000000,48000000,normal,normal
2887,1950000000,61000000,vip,vip
2888,1330000000,44000000,normal,normal
2889,1250000000,66000000,normal,normal
2890,1760000000,63000000,diamond,diamond
2891,1550000000,65000000,diamond,diamond
2892,1850000000,72000000,vip,vip
2893,1720000000,52000000,diamond,diamond
2894,1380000000,47000000,normal,normal
2895,1770000000,65000000,diamond,diamond
2896,1760000000,37000000,diamond,diamond
2897,1830000000,44000000,diamond,diamond
2898,1650000000,54000000,diamond,diamond
2899,1210000000,71000000,normal,normal
2900,1340000000,38000000,normal,normal
2901,1560000000,54000000,diamond,diamond
2902,1250000000,46000000,normal,normal
2903,1930000000,65000000,vip,vip
2904,1950000000,39000000,diamond,diamond
2905,1940000000,52000000,diamond,diamond
2906,1340000000,77000000,diamond,diamond
2907,1410000000,74000000,diamond,diamond
2908,1260000000,46000000,normal,normal
2909,1280000000,76000000,diamond,diamond
2910,1670000000,77000000,diamond,diamond
2911,1630000000,39000000,diamond,diamond
2912,1280000000,69000000,normal,normal
2913,1710000000,56000000,diamond,diamond
2914,1750000000,66000000,diamond,diamond
2915,1370000000,63000000,normal,normal
2916,1280000000,79000000,diamond,diamond
2917,1810000000,45000000,diamond,diamond
2918,1660000000,77000000,diamond,diamond
2919,1260000000,66000000,normal,normal
2920,1970000000,72000000,vip,vip
2921,1690000000,65000000,diamond,diamond
2922,1470000000,45000000,normal,normal
2923,1980000000,54000000,vip,vip
2924,1770000000,37000000,diamond,diamond
2925,1530000000,67000000,diamond,diamond
2926,1250000000,43000000,normal,normal
2927,1520000000,49000000,diamond,diamond
2928,1570000000,37000000,normal,normal
2929,1410000000,41000000,normal,normal
2930,1360000000,56000000,normal,normal
2931,1280000000,69000000,normal,normal
2932,1350000000,39000000,normal,normal
2933,1570000000,68000000,diamond,diamond
2934,1980000000,73000000,vip,vip
2935,1240000000,53000000,normal,normal
2936,1580000000,50000000,diamond,diamond
2937,1440000000,79000000,diamond,diamond
2938,1580000000,75000000,diamond,diamond
2939,1580000000,76000000,diamond,diamond
2940,1260000000,48000000,normal,normal
2941,1710000000,62000000,diamond,diamond
2942,1780000000,52000000,diamond,diamond
2943,1690000000,74000000,diamond,diamond
2944,1920000000,70000000,vip,vip
2945,1980000000,70000000,vip,diamond
2946,1250000000,78000000,diamond,diamond
2947,1350000000,56000000,normal,normal
2948,2000000000,74000000,vip,vip
2949,1480000000,40000000,normal,normal
2950,1670000000,62000000,diamond,diamond
2951,1550000000,54000000,diamond,diamond
2952,1270000000,69000000,normal,normal
2953,1290000000,66000000,normal,normal
2954,1800000000,71000000,vip,vip
2955,1530000000,35000000,normal,normal
2956,1440000000,46000000,normal,normal
2957,2000000000,54000000,vip,vip
2958,1420000000,38000000,normal,normal
2959,1490000000,40000000,normal,normal
2960,1280000000,53000000,normal,diamond
2961,1970000000,73000000,vip,vip
2962,1310000000,47000000,normal,normal
2963,1830000000,37000000,diamond,diamond
2964,1330000000,76000000,diamond,diamond
2965,1830000000,70000000,vip,vip
2966,1270000000,59000000,normal,normal
2967,1740000000,50000000,diamond,diamond
2968,1360000000,64000000,normal,normal
2969,1420000000,50000000,normal,normal
2970,1810000000,44000000,diamond,diamond
2971,1290000000,47000000,normal,normal
2972,1310000000,38000000,normal,normal
2973,1290000000,76000000,diamond,diamond
2974,1530000000,62000000,diamond,diamond
2975,1450000000,70000000,diamond,diamond
2976,1460000000,76000000,diamond,diamond
2977,1450000000,66000000,diamond,diamond
2978,1520000000,46000000,normal,normal
2979,1340000000,59000000,normal,normal
2980,1590000000,67000000,diamond,diamond
2981,1950000000,43000000,diamond,diamond
2982,1780000000,53000000,diamond,diamond
2983,1210000000,68000000,normal,normal
2984,1860000000,68000000,vip,vip
2985,1900000000,72000000,vip,vip
2986,1790000000,69000000,diamond,diamond
2987,1410000000,52000000,normal,normal
2988,1960000000,52000000,diamond,diamond
2989,1710000000,37000000,diamond,diamond
2990,1310000000,78000000,diamond,diamond
2991,1780000000,66000000,diamond,diamond
2992,1680000000,79000000,diamond,diamond
2993,1880000000,79000000,vip,vip
2994,1670000000,36000000,diamond,diamond
2995,1590000000,68000000,diamond,diamond
2996,1900000000,73000000,vip,vip
2997,1330000000,71000000,diamond,diamond
2998,1530000000,42000000,normal,normal
2999,1920000000,35000000,diamond,diamond
3000,1820000000,79000000,vip,vip
3001,1660000000,58000000,diamond,diamond
3002,1780000000,68000000,diamond,diamond
3003,1670000000,42000000,diamond,diamond
3004,1380000000,36000000,normal,normal
3005,1330000000,54000000,normal,normal
3006,1380000000,38000000,normal,normal
3007,1380000000,80000000,diamond,diamond
3008,1670000000,58000000,diamond,diamond
3009,1280000000,45000000,normal,normal
3010,1760000000,79000000,vip,vip
3011,1710000000,70000000,diamond,diamond
3012,1420000000,66000000,diamond,diamond
3013,1730000000,44000000,diamond,diamond
3014,1770000000,59000000,diamond,diamond
3015,1780000000,76000000,vip,vip
3016,1600000000,77000000,diamond,diamond
3017,1480000000,37000000,normal,normal
3018,1470000000,63000000,diamond,diamond
3019,1710000000,72000000,diamond,diamond
3020,1370000000,48000000,normal,normal
3021,1380000000,38000000,normal,normal
3022,1580000000,51000000,diamond,diamond
3023,1950000000,65000000,vip,vip
3024,1270000000,74000000,diamond,diamond
3025,1530000000,76000000,diamond,diamond
3026,1290000000,69000000,normal,normal
3027,1970000000,74000000,vip,vip
3028,1240000000,45000000,normal,normal
3029,1710000000,39000000,diamond,diamond
3030,1870000000,48000000,diamond,diamond
3031,1530000000,59000000,diamond,diamond
3032,1790000000,67000000,diamond,diamond
3033,1290000000,41000000,normal,normal
3034,1310000000,75000000,diamond,diamond
3035,1440000000,53000000,normal,normal
3036,1330000000,67000000,normal,normal
3037,1620000000,51000000,diamond,diamond
3038,1730000000,76000000,diamond,diamond
3039,1580000000,69000000,diamond,diamond
3040,1430000000,65000000,diamond,diamond
3041,1200000000,36000000,normal,normal
3042,1720000000,66000000,diamond,diamond
3043,1890000000,51000000,diamond,diamond
3044,1320000000,69000000,diamond,diamond
3045,1350000000,39000000,normal,normal
3046,1300000000,76000000,diamond,diamond
3047,1220000000,49000000,normal,normal
3048,1220000000,69000000,normal,normal
3049,1320000000,58000000,normal,normal
3050,1480000000,64000000,diamond,diamond
3051,1550000000,72000000,diamond,diamond
3052,1590000000,62000000,diamond,diamond
3053,1920000000,57000000,diamond,diamond
3054,1260000000,58000000,normal,normal
3055,1220000000,75000000,normal,normal
3056,1250000000,61000000,normal,normal
3057,1770000000,76000000,vip,vip
3058,1580000000,78000000,diamond,diamond
3059,1780000000,45000000,diamond,diamond
3060,1660000000,43000000,diamond,diamond
3061,1510000000,70000000,diamond,diamond
3062,1560000000,76000000,diamond,diamond
3063,1890000000,67000000,vip,vip
3064,1370000000,78000000,diamond,diamond
3065,1250000000,52000000,normal,normal
3066,1940000000,41000000,diamond,diamond
3067,1770000000,70000000,diamond,diamond
3068,1910000000,67000000,vip,vip
3069,1450000000,35000000,normal,normal
3070,1320000000,78000000,diamond,diamond
3071,1760000000,80000000,vip,vip
3072,1480000000,37000000,normal,normal
3073,1840000000,46000000,diamond,diamond
3074,1890000000,70000000,vip,vip
3075,1630000000,36000000,normal,normal
3076,1380000000,68000000,diamond,diamond
3077,1310000000,47000000,normal,normal
3078,1360000000,61000000,normal,normal
3079,1700000000,62000000,diamond,diamond
3080,1690000000,59000000,diamond,diamond
3081,1880000000,38000000,diamond,diamond
3082,1890000000,73000000,vip,vip
3083,1650000000,62000000,diamond,diamond
3084,1630000000,44000000,diamond,diamond
3085,1980000000,57000000,vip,vip
3086,1920000000,49000000,diamond,diamond
3087,1780000000,64000000,diamond,diamond
3088,1480000000,51000000,normal,normal
3089,1790000000,64000000,diamond,diamond
3090,1720000000,39000000,diamond,diamond
3091,1860000000,71000000,vip,vip
3092,1510000000,54000000,diamond,diamond
3093,1730000000,51000000,diamond,diamond
3094,1780000000,46000000,diamond,diamond
3095,1600000000,74000000,diamond,diamond
3096,1350000000,62000000,normal,normal
3097,1490000000,54000000,diamond,diamond
3098,1610000000,43000000,diamond,diamond
3099,1590000000,62000000,diamond,diamond
3100,2000000000,45000000,diamond,diamond
3101,1790000000,73000000,vip,vip
3102,1300000000,49000000,normal,normal
3103,1320000000,53000000,normal,normal
3104,1310000000,63000000,normal,normal
3105,1290000000,61000000,normal,normal
3106,1580000000,71000000,diamond,diamond
3107,1630000000,38000000,diamond,diamond
3108,1650000000,63000000,diamond,diamond
3109,1490000000,49000000,normal,normal
3110,1960000000,55000000,vip,vip
3111,1950000000,64000000,vip,vip
3112,1940000000,59000000,vip,vip
3113,1940000000,37000000,diamond,diamond
3114,1420000000,74000000,diamond,diamond
3115,1510000000,69000000,diamond,diamond
3116,1640000000,79000000,diamond,diamond
3117,1610000000,54000000,diamond,diamond
3118,1880000000,58000000,diamond,diamond
3119,1740000000,57000000,diamond,diamond
3120,1790000000,52000000,diamond,diamond
3121,1700000000,71000000,diamond,diamond
3122,1440000000,43000000,normal,normal
3123,1300000000,62000000,normal,normal
3124,1800000000,51000000,diamond,diamond
3125,1650000000,57000000,diamond,diamond
3126,1780000000,57000000,diamond,diamond
3127,1280000000,75000000,diamond,diamond
3128,1950000000,60000000,vip,diamond
3129,1780000000,61000000,diamond,diamond
3130,1640000000,44000000,diamond,diamond
3131,1500000000,69000000,diamond,diamond
3132,1530000000,77000000,diamond,diamond
3133,1820000000,70000000,vip,vip
3134,1900000000,72000000,vip,vip
3135,1620000000,74000000,diamond,diamond
3136,1870000000,53000000,diamond,diamond
3137,1270000000,60000000,normal,normal
3138,1380000000,63000000,diamond,diamond
3139,1810000000,78000000,vip,vip
3140,1500000000,73000000,diamond,diamond
3141,1350000000,72000000,diamond,diamond
3142,1720000000,45000000,diamond,diamond
3143,1460000000,49000000,normal,normal
3144,1670000000,54000000,diamond,diamond
3145,1550000000,47000000,diamond,diamond
3146,1910000000,60000000,vip,vip
3147,1710000000,71000000,diamond,diamond
3148,1880000000,46000000,diamond,diamond
3149,1870000000,61000000,diamond,diamond
3150,1260000000,68000000,normal,normal
3151,1700000000,44000000,diamond,diamond
3152,1970000000,45000000,diamond,diamond
3153,1460000000,48000000,normal,normal
3154,1790000000,64000000,diamond,diamond
3155,1510000000,35000000,normal,normal
3156,1560000000,80000000,diamond,diamond
3157,1890000000,64000000,vip,vip
3158,1680000000,52000000,diamond,diamond
3159,1630000000,39000000,diamond,diamond
3160,1840000000,36000000,diamond,diamond
3161,1660000000,49000000,diamond,diamond
3162,1890000000,65000000,vip,vip
3163,1390000000,49000000,normal,normal
3164,1930000000,38000000,diamond,diamond
3165,1610000000,80000000,diamond,diamond
3166,1570000000,59000000,diamond,diamond
3167,1250000000,68000000,normal,normal
3168,1550000000,45000000,normal,diamond
3169,1760000000,71000000,diamond,diamond
3170,1870000000,61000000,diamond,diamond
3171,1690000000,57000000,diamond,diamond
3172,1890000000,48000000,diamond,diamond
3173,1890000000,35000000,diamond,diamond
3174,1290000000,44000000,normal,normal
3175,1670000000,66000000,diamond,diamond
3176,1260000000,80000000,diamond,diamond
3177,1990000000,47000000,diamond,diamond
3178,1690000000,36000000,diamond,diamond
3179,1480000000,57000000,diamond,diamond
3180,1410000000,56000000,normal,normal
3181,1740000000,51000000,diamond,diamond
3182,1940000000,72000000,vip,vip
3183,1640000000,38000000,diamond,diamond
3184,1430000000,58000000,diamond,diamond
3185,1590000000,45000000,diamond,diamond
3186,1200000000,60000000,normal,normal
3187,1200000000,35000000,normal,normal
3188,1560000000,70000000,diamond,diamond
3189,1960000000,76000000,vip,vip
3190,1650000000,54000000,diamond,diamond
3191,1250000000,62000000,normal,normal
3192,1970000000,55000000,vip,vip
3193,1970000000,59000000,vip,vip
3194,1850000000,43000000,diamond,diamond
3195,1260000000,70000000,normal,normal
3196,1910000000,56000000,diamond,diamond
3197,1430000000,63000000,diamond,diamond
3198,1800000000,69000000,diamond,diamond
3199,1240000000,38000000,normal,normal
3200,1290000000,57000000,normal,normal
3201,1320000000,52000000,normal,normal
3202,1780000000,58000000,diamond,diamond
3203,1420000000,57000000,normal,normal
3204,1800000000,43000000,diamond,diamond
3205,1870000000,66000000,vip,vip
3206,1970000000,75000000,vip,vip
3207,1310000000,54000000,normal,normal
3208,1670000000,49000000,diamond,diamond
3209,1630000000,63000000,diamond,diamond
3210,1300000000,51000000,normal,normal
3211,1880000000,48000000,diamond,diamond
3212,1360000000,49000000,normal,normal
3213,1460000000,53000000,normal,diamond
3214,1450000000,64000000,diamond,diamond
3215,1810000000,68000000,diamond,diamond
3216,1470000000,45000000,normal,normal
3217,1790000000,75000000,vip,vip
3218,1680000000,61000000,diamond,diamond
3219,1600000000,64000000,diamond,diamond
3220,1230000000,54000000,normal,normal
3221,1760000000,41000000,diamond,diamond
3222,1240000000,37000000,normal,normal
3223,1670000000,57000000,diamond,diamond
3224,1540000000,38000000,normal,normal
3225,1310000000,52000000,normal,normal
3226,1720000000,48000000,diamond,diamond
3227,1380000000,48000000,normal,normal
3228,1970000000,64000000,vip,vip
3229,1230000000,67000000,normal,normal
3230,1780000000,40000000,diamond,diamond
3231,1640000000,57000000,diamond,diamond
3232,1700000000,58000000,diamond,diamond
3233,1380000000,64000000,diamond,diamond
3234,1870000000,75000000,vip,vip
3235,1540000000,46000000,normal,normal
3236,1390000000,56000000,normal,normal
3237,1610000000,77000000,diamond,diamond
3238,1580000000,50000000,diamond,diamond
3239,1940000000,43000000,diamond,diamond
3240,1420000000,68000000,diamond,diamond
3241,1330000000,68000000,diamond,diamond
3242,1690000000,71000000,diamond,diamond
3243,1690000000,45000000,diamond,diamond
3244,1920000000,60000000,vip,vip
3245,1400000000,65000000,diamond,diamond
3246,1380000000,72000000,diamond,diamond
3247,1540000000,61000000,diamond,diamond
3248,1980000000,50000000,diamond,diamond
3249,1820000000,76000000,vip,vip
3250,1200000000,60000000,normal,normal
3251,1660000000,75000000,diamond,diamond
3252,1730000000,56000000,diamond,diamond
3253,1460000000,54000000,normal,normal
3254,1750000000,65000000,diamond,diamond
3255,1370000000,36000000,normal,normal
3256,1740000000,78000000,vip,vip
3257,1780000000,74000000,vip,vip
3258,1830000000,37000000,diamond,diamond
3259,1590000000,77000000,diamond,diamond
3260,1430000000,65000000,diamond,diamond
3261,1510000000,80000000,diamond,diamond
3262,1540000000,35000000,normal,normal
3263,1940000000,40000000,diamond,diamond
3264,1780000000,44000000,diamond,diamond
3265,1530000000,41000000,normal,normal
3266,1790000000,46000000,diamond,diamond
3267,1540000000,72000000,diamond,diamond
3268,1930000000,64000000,vip,vip
3269,1930000000,60000000,vip,vip
3270,1540000000,70000000,diamond,diamond
3271,1890000000,76000000,vip,vip
3272,1720000000,48000000,diamond,diamond
3273,1210000000,73000000,normal,normal
3274,1250000000,63000000,normal,normal
3275,1370000000,47000000,normal,normal
3276,1780000000,61000000,diamond,diamond
3277,1780000000,78000000,vip,vip
3278,1980000000,61000000,vip,vip
3279,1750000000,41000000,diamond,diamond
3280,1960000000,59000000,vip,vip
3281,1810000000,44000000,diamond,diamond
3282,1680000000,36000000,diamond,diamond
3283,1480000000,50000000,normal,normal
3284,1980000000,63000000,vip,vip
3285,1610000000,48000000,diamond,diamond
3286,1700000000,50000000,diamond,diamond
3287,1480000000,58000000,diamond,diamond
3288,1260000000,69000000,normal,normal
3289,1820000000,38000000,diamond,diamond
3290,1740000000,37000000,diamond,diamond
3291,1680000000,42000000,diamond,diamond
3292,1470000000,42000000,normal,normal
3293,1660000000,45000000,diamond,diamond
3294,1320000000,49000000,normal,normal
3295,1630000000,42000000,diamond,diamond
3296,1540000000,43000000,normal,normal
3297,1910000000,53000000,diamond,diamond
3298,1870000000,41000000,diamond,diamond
3299,1610000000,71000000,diamond,diamond
3300,1850000000,60000000,diamond,diamond
3301,1650000000,45000000,diamond,diamond
3302,1590000000,50000000,diamond,diamond
3303,1620000000,77000000,diamond,diamond
3304,1650000000,49000000,diamond,diamond
3305,1630000000,50000000,diamond,diamond
3306,1650000000,54000000,diamond,diamond
3307,1770000000,47000000,diamond,diamond
3308,1440000000,64000000,diamond,diamond
3309,1260000000,67000000,normal,normal
3310,1880000000,79000000,vip,vip
3311,1960000000,68000000,vip,vip
3312,1920000000,72000000,vip,vip
3313,1690000000,38000000,diamond,diamond
3314,1520000000,72000000,diamond,diamond
3315,1560000000,60000000,diamond,diamond
3316,1700000000,47000000,diamond,diamond
3317,1560000000,56000000,diamond,diamond
3318,1480000000,73000000,diamond,diamond
3319,1360000000,65000000,diamond,diamond
3320,1520000000,62000000,diamond,diamond
3321,1510000000,69000000,diamond,diamond
3322,1530000000,64000000,diamond,diamond
3323,1380000000,61000000,normal,normal
3324,1660000000,64000000,diamond,diamond
3325,1230000000,79000000,diamond,diamond
3326,1920000000,48000000,diamond,diamond
3327,1330000000,53000000,normal,normal
3328,1700000000,65000000,diamond,diamond
3329,1730000000,45000000,diamond,diamond
3330,1440000000,54000000,normal,normal
3331,1660000000,75000000,diamond,diamond
3332,1920000000,69000000,vip,vip
3333,1760000000,79000000,vip,vip
3334,1490000000,41000000,normal,normal
3335,1950000000,77000000,vip,vip
3336,1540000000,48000000,diamond,diamond
3337,1500000000,78000000,diamond,diamond
3338,1270000000,46000000,normal,normal
3339,1590000000,51000000,diamond,diamond
3340,1760000000,66000000,diamond,diamond
3341,1880000000,54000000,diamond,diamond
3342,1350000000,45000000,normal,normal
3343,1580000000,60000000,diamond,diamond
3344,1970000000,65000000,vip,vip
3345,1800000000,57000000,diamond,diamond
3346,1540000000,53000000,diamond,diamond
3347,1320000000,55000000,normal,normal
3348,1830000000,76000000,vip,vip
3349,1550000000,48000000,diamond,diamond
3350,1250000000,79000000,diamond,diamond
3351,1210000000,71000000,normal,normal
3352,1520000000,44000000,normal,normal
3353,1300000000,67000000,normal,normal
3354,1960000000,80000000,vip,vip
3355,1470000000,73000000,diamond,diamond
3356,1250000000,44000000,normal,diamond
3357,1860000000,77000000,vip,vip
3358,1240000000,68000000,normal,normal
3359,1530000000,49000000,diamond,diamond
3360,1900000000,73000000,vip,vip
3361,1470000000,72000000,diamond,diamond
3362,1400000000,43000000,normal,normal
3363,1410000000,64000000,diamond,diamond
3364,1770000000,42000000,diamond,diamond
3365,1940000000,71000000,vip,vip
3366,1370000000,63000000,normal,normal
3367,1990000000,62000000,vip,vip
3368,1420000000,62000000,diamond,diamond
3369,1550000000,45000000,normal,diamond
3370,1270000000,60000000,normal,normal
3371,1460000000,70000000,diamond,diamond
3372,1330000000,64000000,normal,normal
3373,1600000000,59000000,diamond,diamond
3374,1470000000,65000000,diamond,diamond
3375,1620000000,62000000,diamond,diamond
3376,1590000000,60000000,diamond,diamond
3377,1470000000,53000000,normal,normal
3378,1370000000,40000000,normal,normal
3379,1410000000,75000000,diamond,diamond
3380,1270000000,42000000,normal,normal
3381,1210000000,61000000,normal,normal
3382,1360000000,80000000,diamond,diamond
3383,1330000000,40000000,normal,normal
3384,1820000000,38000000,diamond,diamond
3385,1730000000,74000000,diamond,diamond
3386,1850000000,40000000,diamond,diamond
3387,1660000000,65000000,diamond,diamond
3388,1880000000,43000000,diamond,diamond
3389,1330000000,68000000,diamond,diamond
3390,1340000000,51000000,normal,normal
3391,1840000000,73000000,vip,vip
3392,1600000000,63000000,diamond,diamond
3393,1920000000,56000000,diamond,diamond
3394,1910000000,38000000,diamond,diamond
3395,1450000000,57000000,diamond,diamond
3396,1620000000,66000000,diamond,diamond
3397,1300000000,46000000,normal,normal
3398,1950000000,43000000,diamond,diamond
3399,2000000000,77000000,vip,vip
3400,1940000000,53000000,diamond,diamond
3401,1930000000,78000000,vip,vip
3402,1300000000,36000000,normal,normal
3403,1270000000,74000000,diamond,diamond
3404,1440000000,65000000,diamond,diamond
3405,1410000000,65000000,diamond,diamond
3406,1960000000,41000000,diamond,diamond
3407,1670000000,60000000,diamond,diamond
3408,1750000000,68000000,diamond,diamond
3409,1210000000,41000000,normal,normal
3410,1360000000,54000000,normal,normal
3411,1850000000,57000000,diamond,diamond
3412,1730000000,39000000,diamond,diamond
3413,1420000000,65000000,diamond,diamond
3414,1330000000,53000000,normal,normal
3415,1860000000,50000000,diamond,diamond
3416,1780000000,69000000,diamond,diamond
3417,1410000000,65000000,diamond,diamond
3418,1870000000,39000000,diamond,diamond
3419,1760000000,41000000,diamond,diamond
3420,1520000000,59000000,diamond,diamond
3421,1300000000,40000000,normal,diamond
3422,1920000000,39000000,diamond,diamond
3423,1600000000,54000000,diamond,diamond
3424,1600000000,68000000,diamond,diamond
3425,1720000000,74000000,diamond,diamond
3426,1450000000,69000000,diamond,diamond
3427,1380000000,57000000,normal,normal
3428,1950000000,75000000,vip,vip
3429,1720000000,56000000,diamond,diamond
3430,1350000000,35000000,normal,normal
3431,1880000000,49000000,diamond,diamond
3432,1240000000,77000000,diamond,diamond
3433,1330000000,53000000,normal,normal
3434,1520000000,57000000,diamond,diamond
3435,1720000000,64000000,diamond,diamond
3436,1330000000,49000000,normal,normal
3437,1350000000,48000000,normal,normal
3438,1210000000,79000000,normal,normal
3439,1600000000,52000000,diamond,diamond
3440,1850000000,42000000,diamond,diamond
3441,1830000000,63000000,diamond,diamond
3442,1290000000,65000000,normal,normal
3443,1370000000,43000000,normal,normal
3444,1860000000,42000000,diamond,diamond
3445,1440000000,52000000,normal,normal
3446,1570000000,55000000,diamond,diamond
3447,1660000000,56000000,diamond,diamond
3448,1350000000,67000000,diamond,diamond
3449,1250000000,55000000,normal,normal
3450,1260000000,64000000,normal,normal
3451,1700000000,42000000,diamond,diamond
3452,1540000000,72000000,diamond,diamond
3453,1370000000,77000000,diamond,diamond
3454,1600000000,45000000,diamond,diamond
3455,1580000000,46000000,diamond,diamond
3456,2000000000,47000000,diamond,diamond
3457,1270000000,74000000,diamond,diamond
3458,1270000000,53000000,normal,normal
3459,1460000000,68000000,diamond,diamond
3460,1350000000,69000000,diamond,diamond
3461,1950000000,72000000,vip,vip
3462,1600000000,45000000,diamond,diamond
3463,1840000000,53000000,diamond,diamond
3464,1690000000,56000000,diamond,diamond
3465,1760000000,76000000,vip,vip
3466,2000000000,47000000,diamond,diamond
3467,1440000000,48000000,normal,normal
3468,1830000000,71000000,vip,vip
3469,1490000000,40000000,normal,normal
3470,1460000000,78000000,diamond,diamond
3471,1410000000,41000000,normal,normal
3472,1910000000,35000000,diamond,diamond
3473,1500000000,58000000,diamond,diamond
3474,1510000000,64000000,diamond,diamond
3475,1890000000,61000000,diamond,diamond
3476,1920000000,75000000,vip,vip
3477,1290000000,47000000,normal,normal
3478,1550000000,56000000,diamond,diamond
3479,1670000000,43000000,diamond,diamond
3480,1510000000,39000000,normal,normal
3481,1850000000,70000000,vip,vip
3482,1590000000,37000000,normal,normal
3483,1760000000,59000000,diamond,diamond
3484,1840000000,69000000,vip,vip
3485,1240000000,47000000,normal,normal
3486,1890000000,41000000,diamond,diamond
3487,1640000000,63000000,diamond,diamond
3488,1410000000,63000000,diamond,diamond
3489,1560000000,69000000,diamond,diamond
3490,1530000000,68000000,diamond,diamond
3491,1910000000,44000000,diamond,diamond
3492,1820000000,76000000,vip,vip
3493,1340000000,35000000,normal,normal
3494,1370000000,50000000,normal,normal
3495,1840000000,66000000,diamond,diamond
3496,1370000000,78000000,diamond,diamond
3497,1810000000,65000000,diamond,diamond
3498,1800000000,68000000,diamond,diamond
3499,1380000000,64000000,diamond,diamond
3500,1920000000,67000000,vip,vip
3501,1530000000,59000000,diamond,diamond
3502,1910000000,52000000,diamond,diamond
3503,1920000000,74000000,vip,vip
3504,1540000000,36000000,normal,normal
3505,1370000000,69000000,diamond,diamond
3506,1440000000,56000000,normal,normal
3507,2000000000,51000000,vip,vip
3508,1880000000,36000000,diamond,diamond
3509,1690000000,48000000,diamond,diamond
3510,1460000000,64000000,diamond,diamond
3511,1500000000,42000000,normal,normal
3512,1980000000,79000000,vip,vip
3513,1510000000,77000000,diamond,diamond
3514,1970000000,64000000,vip,vip
3515,1350000000,38000000,normal,normal
3516,1270000000,51000000,normal,normal
3517,1450000000,43000000,normal,diamond
3518,1810000000,71000000,vip,vip
3519,1480000000,45000000,normal,normal
3520,1280000000,49000000,normal,normal
3521,1410000000,51000000,normal,normal
3522,1470000000,54000000,diamond,diamond
3523,1750000000,77000000,vip,vip
3524,1380000000,76000000,diamond,diamond
3525,1750000000,53000000,diamond,diamond
3526,1320000000,75000000,diamond,diamond
3527,1320000000,50000000,normal,normal
3528,1760000000,41000000,diamond,diamond
3529,1840000000,74000000,vip,vip
3530,1810000000,53000000,diamond,diamond
3531,1980000000,35000000,diamond,diamond
3532,1960000000,61000000,vip,vip
3533,1640000000,45000000,diamond,diamond
3534,1420000000,47000000,normal,normal
3535,1650000000,66000000,diamond,diamond
3536,1550000000,64000000,diamond,diamond
3537,1770000000,74000000,vip,vip
3538,1880000000,44000000,diamond,diamond
3539,2000000000,70000000,vip,vip
3540,1250000000,49000000,normal,normal
3541,1590000000,59000000,diamond,diamond
3542,1930000000,43000000,diamond,diamond
3543,1330000000,38000000,normal,normal
3544,1610000000,62000000,diamond,diamond
3545,1470000000,66000000,diamond,diamond
3546,1310000000,61000000,normal,normal
3547,1490000000,42000000,normal,normal
3548,1350000000,67000000,diamond,diamond
3549,1790000000,51000000,diamond,diamond
3550,1600000000,70000000,diamond,diamond
3551,1700000000,41000000,diamond,diamond
3552,1390000000,68000000,diamond,diamond
3553,1540000000,78000000,diamond,diamond
3554,1940000000,80000000,vip,vip
3555,1740000000,69000000,diamond,diamond
3556,1460000000,35000000,normal,normal
3557,1280000000,69000000,normal,normal
3558,1400000000,50000000,normal,normal
3559,1510000000,64000000,diamond,diamond
3560,1890000000,57000000,diamond,diamond
3561,1310000000,41000000,normal,normal
3562,1740000000,77000000,vip,vip
3563,1500000000,78000000,diamond,diamond
3564,1970000000,35000000,diamond,diamond
3565,1960000000,50000000,diamond,diamond
3566,1210000000,37000000,normal,normal
3567,1830000000,51000000,diamond,diamond
3568,1700000000,45000000,diamond,diamond
3569,1790000000,42000000,diamond,diamond
3570,1540000000,73000000,diamond,diamond
3571,1980000000,49000000,diamond,diamond
3572,1980000000,42000000,diamond,diamond
3573,1830000000,57000000,diamond,diamond
3574,1850000000,59000000,diamond,diamond
3575,1910000000,71000000,vip,vip
3576,1680000000,48000000,diamond,diamond
