regionSeg1,productSeg2,regionSeg2,productSeg3,yearweek,qty_mean,ma
A01,PG04,SALESID0001,ITEM0302,201526,23.0,15.449206349206285
A01,PG04,SALESID0001,ITEM0302,201527,26.0,14.971428571428506
A01,PG04,SALESID0001,ITEM0302,201528,22.666666666666668,15.126984126984063
A01,PG04,SALESID0001,ITEM0302,201529,19.142857142857142,14.917460317460252
A01,PG04,SALESID0001,ITEM0302,201530,9.166666666666666,14.731746031745967
A01,PG04,SALESID0001,ITEM0302,201531,13.333333333333334,14.750793650793586
A01,PG04,SALESID0001,ITEM0302,201532,9.428571428571429,14.77460317460311
A01,PG04,SALESID0001,ITEM0302,201533,10.166666666666666,14.585714285714221
A01,PG04,SALESID0001,ITEM0302,201534,9.666666666666666,13.230158730158665
A01,PG04,SALESID0001,ITEM0302,201535,15.333333333333334,11.796825396825332
A01,PG04,SALESID0001,ITEM0302,201536,17.0,10.409523809523744
A01,PG04,SALESID0001,ITEM0302,201537,17.714285714285715,9.266666666666602
A01,PG04,SALESID0001,ITEM0302,201538,14.0,9.111111111111049
A01,PG04,SALESID0001,ITEM0302,201539,6.5,8.612698412698348
A01,PG04,SALESID0001,ITEM0302,201540,5.666666666666667,8.495238095238031
A01,PG04,SALESID0001,ITEM0302,201541,2.6666666666666665,8.739682539682475
A01,PG04,SALESID0001,ITEM0302,201542,4.5,8.573015873015809
A01,PG04,SALESID0001,ITEM0302,201543,1.8571428571428572,7.67301587301581
A01,PG04,SALESID0001,ITEM0302,201544,2.0,6.92301587301581
A01,PG04,SALESID0001,ITEM0302,201545,6.833333333333333,6.025396825396763
A01,PG04,SALESID0001,ITEM0302,201546,5.857142857142857,5.358730158730096
A01,PG04,SALESID0001,ITEM0302,201547,7.666666666666667,5.09206349206343
A01,PG04,SALESID0001,ITEM0302,201548,13.833333333333334,4.880952380952318
A01,PG04,SALESID0001,ITEM0302,201549,7.166666666666667,4.869841269841206
A01,PG04,SALESID0001,ITEM0302,201550,1.8333333333333333,4.80317460317454
A01,PG04,SALESID0001,ITEM0302,201551,5.75,4.946031746031682
A01,PG04,SALESID0001,ITEM0302,201552,4.25,4.906031746031683
A01,PG04,SALESID0001,ITEM0302,201553,4.0,4.594920634920572
A01,PG04,SALESID0001,ITEM0302,201601,2.5,4.391111111111048
A01,PG04,SALESID0001,ITEM0302,201602,2.5,4.013333333333271
A01,PG04,SALESID0001,ITEM0302,201603,2.5,3.307777777777715
A01,PG04,SALESID0001,ITEM0302,201604,3.5,3.096666666666604
A01,PG04,SALESID0001,ITEM0302,201605,4.0,3.207777777777715
A01,PG04,SALESID0001,ITEM0302,201606,1.4,2.9799999999999374
A01,PG04,SALESID0001,ITEM0302,201607,2.1666666666666665,6.029999999999936
A01,PG04,SALESID0001,ITEM0302,201608,2.8,11.16333333333327
A01,PG04,SALESID0001,ITEM0302,201609,2.0,14.015714285714221
A01,PG04,SALESID0001,ITEM0302,201610,3.25,17.037936507936443
A01,PG04,SALESID0001,ITEM0302,201611,4.0,20.07126984126978
A01,PG04,SALESID0001,ITEM0302,201612,3.5,24.849047619047557
A01,PG04,SALESID0001,ITEM0302,201613,2.3333333333333335,27.40460317460311
A01,PG04,SALESID0001,ITEM0302,201614,50.0,29.777936507936445
A01,PG04,SALESID0001,ITEM0302,201615,81.0,30.483492063492
A01,PG04,SALESID0001,ITEM0302,201616,45.285714285714285,30.363492063492
A01,PG04,SALESID0001,ITEM0302,201617,47.833333333333336,30.296825396825334
A01,PG04,SALESID0001,ITEM0302,201618,48.0,30.14682539682533
A01,PG04,SALESID0001,ITEM0302,201619,75.16666666666667,29.946825396825332
A01,PG04,SALESID0001,ITEM0302,201620,42.333333333333336,29.980158730158667
A01,PG04,SALESID0001,ITEM0302,201621,37.0,30.091269841269778
A01,PG04,SALESID0001,ITEM0302,201622,12.75,26.957936507936445
A01,PG04,SALESID0001,ITEM0303,201416,1.0,21.64682539682533
A01,PG04,SALESID0001,ITEM0303,201417,1.0,18.838888888888828
A01,PG04,SALESID0001,ITEM0303,201418,1.0,15.916666666666604
A01,PG04,SALESID0001,ITEM0303,201420,1.0,13.329999999999936
A01,PG04,SALESID0001,ITEM0303,201421,4.0,8.604603174603112
A01,PG04,SALESID0001,ITEM0303,201422,4.0,5.960158730158666
A01,PG04,SALESID0001,ITEM0303,201423,3.0,3.926825396825332
A01,PG04,SALESID0001,ITEM0303,201424,1.3333333333333333,3.4101587301586656
A01,PG04,SALESID0001,ITEM0303,201425,3.1666666666666665,3.5212698412697767
A01,PG04,SALESID0001,ITEM0303,201426,4.0,3.601269841269777
A01,PG04,SALESID0001,ITEM0303,201427,9.2,3.7079365079364437
A01,PG04,SALESID0001,ITEM0303,201428,4.285714285714286,3.77460317460311
A01,PG04,SALESID0001,ITEM0303,201429,2.6666666666666665,3.6679365079364437
A01,PG04,SALESID0001,ITEM0303,201430,6.5,3.490158730158666
A01,PG04,SALESID0001,ITEM0303,201431,5.0,3.436825396825333
A01,PG04,SALESID0001,ITEM0303,201432,2.6666666666666665,3.481269841269777
A01,PG04,SALESID0001,ITEM0303,201433,2.2,3.470158730158666
A01,PG04,SALESID0001,ITEM0303,201434,2.6,3.31460317460311
A01,PG04,SALESID0001,ITEM0303,201435,2.0,2.817936507936444
A01,PG04,SALESID0001,ITEM0303,201436,2.4,2.6655555555554917
A01,PG04,SALESID0001,ITEM0303,201437,1.3333333333333333,2.687777777777714
A01,PG04,SALESID0001,ITEM0303,201438,2.2,2.5322222222221584
A01,PG04,SALESID0001,ITEM0303,201439,2.0,2.4655555555554916
A01,PG04,SALESID0001,ITEM0303,201440,3.0,2.5099999999999363
A01,PG04,SALESID0001,ITEM0303,201441,1.6666666666666667,2.907777777777714
A01,PG04,SALESID0001,ITEM0303,201442,1.75,3.0233333333332695
A01,PG04,SALESID0001,ITEM0303,201443,2.0,2.9566666666666026
A01,PG04,SALESID0001,ITEM0303,201444,3.0,2.896666666666603
A01,PG04,SALESID0001,ITEM0303,201445,4.166666666666667,2.9411111111110473
A01,PG04,SALESID0001,ITEM0303,201446,4.0,2.8877777777777136
A01,PG04,SALESID0001,ITEM0303,201447,3.3333333333333335,2.8877777777777136
A01,PG04,SALESID0001,ITEM0303,201448,8.166666666666666,2.7811111111110467
A01,PG04,SALESID0001,ITEM0303,201449,4.333333333333333,2.8033333333332693
A01,PG04,SALESID0001,ITEM0303,201450,1.0,2.819999999999936
A01,PG04,SALESID0001,ITEM0303,201452,1.5,2.8866666666666023
A01,PG04,SALESID0001,ITEM0303,201501,2.0,2.8366666666666025
A01,PG04,SALESID0001,ITEM0303,201502,1.4,2.6755555555554915
A01,PG04,SALESID0001,ITEM0303,201503,2.0,2.519999999999936
A01,PG04,SALESID0001,ITEM0303,201504,1.4,2.4311111111110466
A01,PG04,SALESID0001,ITEM0303,201505,2.0,1.9533333333332692
A01,PG04,SALESID0001,ITEM0303,201506,2.0,1.7977777777777137
A01,PG04,SALESID0001,ITEM0303,201507,3.0,1.8144444444443804
A01,PG04,SALESID0001,ITEM0303,201508,2.25,1.7811111111110471
A01,PG04,SALESID0001,ITEM0303,201509,1.75,1.7144444444443805
A01,PG04,SALESID0001,ITEM0303,201510,1.6666666666666667,1.721111111111047
A01,PG04,SALESID0001,ITEM0303,201511,2.0,1.7044444444443805
A01,PG04,SALESID0001,ITEM0303,201512,1.0,1.777777777777714
A01,PG04,SALESID0001,ITEM0303,201513,2.0,1.727777777777714
A01,PG04,SALESID0001,ITEM0303,201514,1.25,1.6611111111110473
A01,PG04,SALESID0001,ITEM0303,201515,1.0,1.6277777777777138
A01,PG04,SALESID0001,ITEM0303,201516,1.0,1.588888888888825
A01,PG04,SALESID0001,ITEM0303,201517,1.5,1.5555555555554919
A01,PG04,SALESID0001,ITEM0303,201518,1.75,1.5555555555554919
A01,PG04,SALESID0001,ITEM0303,201519,2.5,1.5022222222221584
A01,PG04,SALESID0001,ITEM0303,201520,1.25,1.568888888888825
A01,PG04,SALESID0001,ITEM0303,201521,1.0,1.5522222222221584
A01,PG04,SALESID0001,ITEM0303,201522,2.5,1.5355555555554916
A01,PG04,SALESID0001,ITEM0303,201523,1.6666666666666667,1.5522222222221584
A01,PG04,SALESID0001,ITEM0303,201524,1.25,1.618888888888825
A01,PG04,SALESID0001,ITEM0303,201525,1.6666666666666667,1.6077777777777138
A01,PG04,SALESID0001,ITEM0303,201526,1.2,1.6244444444443806
A01,PG04,SALESID0001,ITEM0303,201527,2.0,1.5577777777777138
A01,PG04,SALESID0001,ITEM0303,201528,1.75,1.6077777777777138
A01,PG04,SALESID0001,ITEM0303,201529,1.0,1.6744444444443805
A01,PG04,SALESID0001,ITEM0303,201530,1.25,1.5744444444443806
A01,PG04,SALESID0001,ITEM0303,201531,2.0,1.5633333333332693
A01,PG04,SALESID0001,ITEM0303,201532,1.3333333333333333,1.5633333333332693
A01,PG04,SALESID0001,ITEM0303,201533,2.0,1.5522222222221582
A01,PG04,SALESID0001,ITEM0303,201534,1.5,1.5722222222221582
A01,PG04,SALESID0001,ITEM0303,201535,2.0,1.5388888888888248
A01,PG04,SALESID0001,ITEM0303,201536,2.0,1.5555555555554916
A01,PG04,SALESID0001,ITEM0303,201537,1.0,1.5555555555554916
A01,PG04,SALESID0001,ITEM0303,201538,1.5,1.7055555555554915
A01,PG04,SALESID0001,ITEM0303,201539,1.25,1.6555555555554915
A01,PG04,SALESID0001,ITEM0303,201540,1.5,1.7333333333332694
A01,PG04,SALESID0001,ITEM0303,201541,1.5,1.6666666666666028
A01,PG04,SALESID0001,ITEM0303,201542,1.5,1.6333333333332694
A01,PG04,SALESID0001,ITEM0303,201543,2.0,1.5666666666666027
A01,PG04,SALESID0001,ITEM0303,201545,1.0,1.5666666666666027
A01,PG04,SALESID0001,ITEM0303,201546,3.5,1.5666666666666027
A01,PG04,SALESID0001,ITEM0303,201547,1.25,1.5333333333332695
A01,PG04,SALESID0001,ITEM0303,201548,2.5,1.5166666666666027
A01,PG04,SALESID0001,ITEM0303,201551,1.0,1.4833333333332694
A01,PG04,SALESID0001,ITEM0303,201552,1.0,1.449999999999936
A01,PG04,SALESID0001,ITEM0303,201601,1.0,1.509999999999936
A01,PG04,SALESID0001,ITEM0303,201602,2.0,1.5211111111110471
A01,PG04,SALESID0001,ITEM0304,201609,1.0,1.6211111111110472
A01,PG04,SALESID0001,ITEM0304,201610,1.0,1.4544444444443805
A01,PG04,SALESID0001,ITEM0304,201611,1.0,1.459999999999936
A01,PG04,SALESID0001,ITEM0304,201612,1.0,1.4266666666666026
A01,PG04,SALESID0001,ITEM0304,201613,1.0,1.582222222222158
A01,PG04,SALESID0001,ITEM0304,201614,2.4,1.742222222222158
A01,PG04,SALESID0001,ITEM0304,201615,2.1666666666666665,1.9311111111110468
A01,PG04,SALESID0001,ITEM0304,201616,2.5,1.9844444444443803
A01,PG04,SALESID0001,ITEM0304,201617,1.0,2.1066666666666025
A01,PG04,SALESID0001,ITEM0304,201618,1.3333333333333333,2.78444444444438
A01,PG04,SALESID0001,ITEM0304,201619,2.0,3.273333333333269
A01,PG04,SALESID0001,ITEM0304,201620,3.3333333333333335,3.8844444444443798
A01,PG04,SALESID0001,ITEM0304,201621,3.4,3.8844444444443798
A01,PG04,SALESID0001,ITEM0304,201622,3.8333333333333335,3.82444444444438
A01,PG04,SALESID0001,ITEM0304,201623,2.8,3.813333333333269
A01,PG04,SALESID0001,ITEM0304,201624,2.8333333333333335,3.713333333333269
A01,PG04,SALESID0001,ITEM0304,201625,11.166666666666666,3.7577777777777133
A01,PG04,SALESID0001,ITEM0304,201626,8.333333333333334,3.7522222222221577
A01,PG04,SALESID0001,ITEM0304,201627,10.166666666666666,3.796666666666602
A01,PG04,SALESID0001,ITEM0305,201320,1.0,3.6577777777777127
A01,PG04,SALESID0001,ITEM0305,201321,1.5,3.497777777777713
A01,PG04,SALESID0001,ITEM0305,201322,2.0,3.308888888888824
A01,PG04,SALESID0001,ITEM0305,201324,1.0,3.2333333333332686
A01,PG04,SALESID0001,ITEM0305,201325,1.6666666666666667,3.2611111111110462
A01,PG04,SALESID0001,ITEM0305,201326,1.25,2.716666666666602
A01,PG04,SALESID0001,ITEM0305,201327,2.6666666666666665,2.2944444444443794
A01,PG04,SALESID0001,ITEM0305,201328,1.25,1.7999999999999352
A01,PG04,SALESID0001,ITEM0305,201329,1.0,1.9466666666666017
A01,PG04,SALESID0001,ITEM0305,201330,1.0,1.9799999999999351
A01,PG04,SALESID0001,ITEM0305,201331,1.6666666666666667,1.9133333333332685
A01,PG04,SALESID0001,ITEM0305,201332,3.25,1.929999999999935
A01,PG04,SALESID0001,ITEM0305,201333,3.0,2.058888888888824
A01,PG04,SALESID0001,ITEM0305,201334,2.0,2.1088888888888238
A01,PG04,SALESID0001,ITEM0305,201335,2.75,1.9977777777777128
A01,PG04,SALESID0001,ITEM0305,201336,3.2,1.9811111111110462
A01,PG04,SALESID0001,ITEM0305,201337,2.0,2.101111111111046
A01,PG04,SALESID0001,ITEM0305,201339,1.0,2.2877777777777126
A01,PG04,SALESID0001,ITEM0305,201340,1.25,2.3766666666666016
A01,PG04,SALESID0001,ITEM0305,201341,3.6,2.5866666666666016
A01,PG04,SALESID0001,ITEM0305,201342,2.0,2.6366666666666014
A01,PG04,SALESID0001,ITEM0305,201343,1.0,2.569999999999935
A01,PG04,SALESID0001,ITEM0305,201344,1.0,2.4755555555554905
A01,PG04,SALESID0001,ITEM0305,201345,2.8,2.351111111111046
A01,PG04,SALESID0001,ITEM0305,201346,3.8,2.351111111111046
A01,PG04,SALESID0001,ITEM0305,201347,3.0,2.3677777777777127
A01,PG04,SALESID0001,ITEM0305,201348,6.4,2.351111111111046
A01,PG04,SALESID0001,ITEM0305,201349,3.75,2.1777777777777128
A01,PG04,SALESID0001,ITEM0305,201350,1.0,2.161111111111046
A01,PG04,SALESID0001,ITEM0305,201351,1.3333333333333333,2.1944444444443794
A01,PG04,SALESID0001,ITEM0305,201401,1.3333333333333333,2.1944444444443794
A01,PG04,SALESID0001,ITEM0305,201403,2.0,2.0744444444443793
A01,PG04,SALESID0001,ITEM0305,201404,1.25,1.887777777777713
A01,PG04,SALESID0001,ITEM0305,201406,1.0,1.7544444444443796
A01,PG04,SALESID0001,ITEM0305,201407,1.0,1.4277777777777128
A01,PG04,SALESID0001,ITEM0305,201408,1.75,1.2444444444443794
A01,PG04,SALESID0001,ITEM0305,201409,1.5,1.261111111111046
A01,PG04,SALESID0001,ITEM0305,201410,1.0,1.2388888888888239
A01,PG04,SALESID0001,ITEM0305,201411,1.0,1.2166666666666017
A01,PG04,SALESID0001,ITEM0305,201412,1.0,1.2166666666666017
A01,PG04,SALESID0001,ITEM0305,201413,1.0,1.2333333333332683
A01,PG04,SALESID0001,ITEM0305,201414,1.5,1.3399999999999352
A01,PG04,SALESID0001,ITEM0305,201415,1.0,1.5399999999999352
A01,PG04,SALESID0001,ITEM0305,201416,1.25,1.6233333333332685
A01,PG04,SALESID0001,ITEM0305,201417,1.0,1.7455555555554907
A01,PG04,SALESID0001,ITEM0305,201418,1.0,1.7899999999999352
A01,PG04,SALESID0001,ITEM0305,201419,2.0,1.8122222222221573
A01,PG04,SALESID0001,ITEM0305,201420,1.5,1.9122222222221574
A01,PG04,SALESID0001,ITEM0305,201421,2.6,2.067777777777713
A01,PG04,SALESID0001,ITEM0305,201422,4.0,2.101111111111046
A01,PG04,SALESID0001,ITEM0305,201423,3.0,2.167777777777713
A01,PG04,SALESID0001,ITEM0305,201424,3.3333333333333335,2.3011111111110463
A01,PG04,SALESID0001,ITEM0305,201425,1.6666666666666667,2.4077777777777127
A01,PG04,SALESID0001,ITEM0305,201426,1.3333333333333333,2.4855555555554907
A01,PG04,SALESID0001,ITEM0305,201427,2.5,2.4855555555554907
A01,PG04,SALESID0001,ITEM0305,201428,3.3333333333333335,2.463333333333268
A01,PG04,SALESID0001,ITEM0305,201429,2.0,2.4099999999999344
A01,PG04,SALESID0001,ITEM0305,201430,2.0,2.2099999999999347
A01,PG04,SALESID0001,ITEM0305,201431,3.25,2.0766666666666014
A01,PG04,SALESID0001,ITEM0305,201432,2.6,1.9544444444443791
A01,PG04,SALESID0001,ITEM0305,201433,2.1666666666666665,1.9099999999999346
A01,PG04,SALESID0001,ITEM0305,201434,2.0,2.004444444444379
A01,PG04,SALESID0001,ITEM0305,201435,1.1666666666666667,1.904444444444379
A01,PG04,SALESID0001,ITEM0305,201436,1.8,1.8488888888888235
A01,PG04,SALESID0001,ITEM0305,201437,1.0,1.8155555555554903
A01,PG04,SALESID0001,ITEM0305,201438,1.0,1.8155555555554903
A01,PG04,SALESID0001,ITEM0305,201439,1.5,1.6655555555554902
A01,PG04,SALESID0001,ITEM0305,201440,1.0,1.5588888888888235
A01,PG04,SALESID0001,ITEM0305,201441,2.75,1.4811111111110455
A01,PG04,SALESID0001,ITEM0305,201442,1.0,1.464444444444379
A01,PG04,SALESID0001,ITEM0305,201443,2.5,1.5866666666666012
A01,PG04,SALESID0001,ITEM0305,201444,1.5,1.666666666666601
A01,PG04,SALESID0001,ITEM0305,201445,2.0,1.666666666666601
A01,PG04,SALESID0001,ITEM0305,201446,1.0,1.6999999999999345
A01,PG04,SALESID0001,ITEM0305,201503,1.0,1.866666666666601
A01,PG04,SALESID0001,ITEM0306,201320,1.0,2.026666666666601
A01,PG04,SALESID0001,ITEM0306,201321,1.75,1.926666666666601
A01,PG04,SALESID0001,ITEM0306,201322,3.0,1.926666666666601
A01,PG04,SALESID0001,ITEM0306,201323,3.0,1.9155555555554897
A01,PG04,SALESID0001,ITEM0306,201324,1.0,2.068888888888823
A01,PG04,SALESID0001,ITEM0306,201325,1.5,2.3622222222221563
A01,PG04,SALESID0001,ITEM0306,201326,4.0,2.4688888888888227
A01,PG04,SALESID0001,ITEM0306,201327,3.4,2.6555555555554893
A01,PG04,SALESID0001,ITEM0306,201328,1.25,2.975555555555489
A01,PG04,SALESID0001,ITEM0306,201329,1.0,2.9255555555554893
A01,PG04,SALESID0001,ITEM0306,201331,2.3333333333333335,2.792222222222156
A01,PG04,SALESID0001,ITEM0306,201332,3.8,2.681111111111045
A01,PG04,SALESID0001,ITEM0306,201333,6.4,2.961111111111045
A01,PG04,SALESID0001,ITEM0306,201334,2.6,3.261111111111045
A01,PG04,SALESID0001,ITEM0306,201335,3.8,3.1277777777777116
A01,PG04,SALESID0001,ITEM0306,201336,5.8,3.001111111111045
A01,PG04,SALESID0001,ITEM0306,201337,1.0,3.317777777777712
A01,PG04,SALESID0001,ITEM0306,201339,1.0,3.611111111111045
A01,PG04,SALESID0001,ITEM0306,201340,1.3333333333333333,3.7755555555554894
A01,PG04,SALESID0001,ITEM0306,201341,5.2,3.9622222222221564
A01,PG04,SALESID0001,ITEM0306,201342,6.0,3.868888888888823
A01,PG04,SALESID0001,ITEM0306,201343,2.0,3.8288888888888226
A01,PG04,SALESID0001,ITEM0306,201344,1.5,3.6422222222221565
A01,PG04,SALESID0001,ITEM0306,201345,6.0,3.3222222222221567
A01,PG04,SALESID0001,ITEM0306,201346,5.4,3.344444444444379
A01,PG04,SALESID0001,ITEM0306,201347,4.8,3.344444444444379
A01,PG04,SALESID0001,ITEM0306,201348,6.6,3.388888888888823
A01,PG04,SALESID0001,ITEM0306,201349,5.0,3.308888888888823
A01,PG04,SALESID0001,ITEM0306,201350,2.0,3.02555555555549
A01,PG04,SALESID0001,ITEM0306,201351,1.0,3.108888888888823
A01,PG04,SALESID0001,ITEM0306,201352,1.0,3.2533333333332672
A01,PG04,SALESID0001,ITEM0306,201401,1.3333333333333333,3.1466666666666003
A01,PG04,SALESID0001,ITEM0306,201402,1.0,2.9199999999999338
A01,PG04,SALESID0001,ITEM0306,201403,2.0,2.7866666666666005
A01,PG04,SALESID0001,ITEM0306,201404,4.0,2.5466666666666007
A01,PG04,SALESID0001,ITEM0306,201405,1.75,2.3022222222221562
A01,PG04,SALESID0001,ITEM0306,201406,3.25,2.23555555555549
A01,PG04,SALESID0001,ITEM0306,201407,3.6666666666666665,2.268888888888823
A01,PG04,SALESID0001,ITEM0306,201408,4.4,2.352222222222156
A01,PG04,SALESID0001,ITEM0306,201409,2.0,2.436666666666601
A01,PG04,SALESID0001,ITEM0306,201410,2.8,2.519999999999934
A01,PG04,SALESID0001,ITEM0306,201411,3.0,2.4933333333332675
A01,PG04,SALESID0001,ITEM0306,201412,1.3333333333333333,2.4533333333332674
A01,PG04,SALESID0001,ITEM0306,201413,1.0,2.5533333333332675
A01,PG04,SALESID0001,ITEM0306,201414,1.5,2.6144444444443784
A01,PG04,SALESID0001,ITEM0306,201415,2.25,2.7433333333332675
A01,PG04,SALESID0001,ITEM0306,201416,2.6,2.616666666666601
A01,PG04,SALESID0001,ITEM0306,201417,2.25,2.616666666666601
A01,PG04,SALESID0001,ITEM0306,201418,1.6,2.546666666666601
A01,PG04,SALESID0001,ITEM0306,201419,3.4,2.5133333333332675
A01,PG04,SALESID0001,ITEM0306,201420,3.25,2.6377777777777123
A01,PG04,SALESID0001,ITEM0306,201421,4.166666666666667,2.6911111111110455
A01,PG04,SALESID0001,ITEM0306,201422,5.6,2.702222222222156
A01,PG04,SALESID0001,ITEM0306,201423,2.5,2.6411111111110452
A01,PG04,SALESID0001,ITEM0306,201424,2.0,2.6277777777777116
A01,PG04,SALESID0001,ITEM0306,201425,1.75,2.6611111111110453
A01,PG04,SALESID0001,ITEM0306,201426,2.5,2.6611111111110453
A01,PG04,SALESID0001,ITEM0306,201427,3.2,2.601111111111045
A01,PG04,SALESID0001,ITEM0306,201428,1.8,2.5577777777777118
A01,PG04,SALESID0001,ITEM0306,201429,1.6666666666666667,2.413333333333268
A01,PG04,SALESID0001,ITEM0306,201430,1.3333333333333333,2.1066666666666007
A01,PG04,SALESID0001,ITEM0306,201431,2.4,2.006666666666601
A01,PG04,SALESID0001,ITEM0306,201432,2.75,2.0733333333332675
A01,PG04,SALESID0001,ITEM0306,201433,1.6,2.089999999999934
A01,PG04,SALESID0001,ITEM0306,201434,2.5,2.123333333333268
A01,PG04,SALESID0001,ITEM0306,201435,2.6,2.026666666666601
A01,PG04,SALESID0001,ITEM0306,201436,2.0,1.9955555555554898
A01,PG04,SALESID0001,ITEM0306,201437,1.0,1.9511111111110453
A01,PG04,SALESID0001,ITEM0306,201438,1.0,1.9288888888888231
A01,PG04,SALESID0001,ITEM0306,201440,3.0,1.9188888888888231
A01,PG04,SALESID0001,ITEM0306,201441,2.0,1.828888888888823
A01,PG04,SALESID0001,ITEM0306,201442,3.0,1.788888888888823
A01,PG04,SALESID0001,ITEM0306,201443,1.75,1.688888888888823
A01,PG04,SALESID0001,ITEM0306,201444,1.3333333333333333,1.5822222222221562
A01,PG04,SALESID0001,ITEM0306,201445,1.0,1.5155555555554896
A01,PG04,SALESID0001,ITEM0306,201446,1.0,1.5155555555554896
A01,PG04,SALESID0001,ITEM0306,201449,2.25,1.5155555555554896
A01,PG04,SALESID0001,ITEM0306,201450,1.4,1.4155555555554895
A01,PG04,SALESID0001,ITEM0306,201451,1.0,1.3488888888888229
A01,PG04,SALESID0001,ITEM0306,201452,1.0,1.2155555555554896
A01,PG04,SALESID0001,ITEM0306,201501,1.0,1.1655555555554895
A01,PG04,SALESID0001,ITEM0306,201502,1.0,1.1655555555554895
A01,PG04,SALESID0001,ITEM0306,201503,1.0,1.1655555555554895
A01,PG04,SALESID0001,ITEM0306,201504,1.0,1.198888888888823
A01,PG04,SALESID0001,ITEM0306,201505,1.5,1.2488888888888228
A01,PG04,SALESID0001,ITEM0306,201508,1.0,1.2222222222221564
A01,PG04,SALESID0001,ITEM0306,201509,1.0,1.2222222222221564
A01,PG04,SALESID0001,ITEM0306,201510,1.0,1.2222222222221564
A01,PG04,SALESID0001,ITEM0306,201511,1.3333333333333333,1.3555555555554897
A01,PG04,SALESID0001,ITEM0306,201514,1.0,1.3777777777777118
A01,PG04,SALESID0001,ITEM0306,201515,1.5,1.5111111111110451
A01,PG04,SALESID0001,ITEM0306,201516,3.0,1.5444444444443783
A01,PG04,SALESID0001,ITEM0306,201517,1.0,1.5555555555554896
A01,PG04,SALESID0001,ITEM0306,201518,1.0,1.5555555555554896
A01,PG04,SALESID0001,ITEM0306,201519,1.0,1.5999999999999341
A01,PG04,SALESID0001,ITEM0306,201520,3.0,1.6333333333332676
A01,PG04,SALESID0001,ITEM0306,201521,1.3333333333333333,1.6611111111110453
A01,PG04,SALESID0001,ITEM0306,201522,3.0,1.6944444444443787
A01,PG04,SALESID0001,ITEM0306,201523,1.5,1.6611111111110453
A01,PG04,SALESID0001,ITEM0306,201524,1.6666666666666667,1.5944444444443786
A01,PG04,SALESID0001,ITEM0306,201525,1.0,1.5944444444443786
A01,PG04,SALESID0001,ITEM0306,201526,1.6666666666666667,1.627777777777712
A01,PG04,SALESID0001,ITEM0306,201527,1.5,1.6944444444443787
A01,PG04,SALESID0001,ITEM0306,201528,1.75,1.5611111111110454
A01,PG04,SALESID0001,ITEM0306,201529,1.5,1.5388888888888232
A01,PG04,SALESID0001,ITEM0306,201530,1.0,1.4722222222221566
A01,PG04,SALESID0001,ITEM0306,201531,2.0,1.4388888888888232
A01,PG04,SALESID0001,ITEM0306,201532,1.0,1.3944444444443787
A01,PG04,SALESID0001,ITEM0306,201533,1.5,1.3944444444443787
A01,PG04,SALESID0001,ITEM0306,201534,2.0,1.3499999999999341
A01,PG04,SALESID0001,ITEM0306,201535,1.0,1.3499999999999341
A01,PG04,SALESID0001,ITEM0306,201536,1.0,1.3666666666666007
A01,PG04,SALESID0001,ITEM0306,201537,2.0,1.3333333333332675
A01,PG04,SALESID0001,ITEM0306,201539,1.0,1.3333333333332675
A01,PG04,SALESID0001,ITEM0306,201540,1.0,1.2666666666666009
A01,PG04,SALESID0001,ITEM0306,201543,1.0,1.2666666666666009
A01,PG04,SALESID0001,ITEM0306,201545,1.0,1.299999999999934
A01,PG04,SALESID0001,ITEM0306,201548,1.5,1.2666666666666009
A01,PG04,SALESID0001,ITEM0306,201549,2.0,1.3333333333332675
A01,PG04,SALESID0001,ITEM0306,201550,1.0,1.3999999999999342
A01,PG04,SALESID0001,ITEM0306,201553,1.0,1.3999999999999342
A01,PG04,SALESID0001,ITEM0306,201601,1.0,1.3999999999999342
A01,PG04,SALESID0001,ITEM0306,201603,1.0,1.3999999999999342
A01,PG04,SALESID0001,ITEM0307,201320,2.0,1.3999999999999342
A01,PG04,SALESID0001,ITEM0307,201322,1.5,1.4666666666666008
A01,PG04,SALESID0001,ITEM0307,201325,2.0,1.4666666666666008
A01,PG04,SALESID0001,ITEM0307,201326,2.0,1.4666666666666008
A01,PG04,SALESID0001,ITEM0307,201327,2.0,1.549999999999934
A01,PG04,SALESID0001,ITEM0307,201328,1.0,1.799999999999934
A01,PG04,SALESID0001,ITEM0307,201329,1.0,1.799999999999934
A01,PG04,SALESID0001,ITEM0307,201331,1.0,1.799999999999934
A01,PG04,SALESID0001,ITEM0307,201332,2.0,1.7333333333332674
A01,PG04,SALESID0001,ITEM0307,201333,1.5,1.7222222222221564
A01,PG04,SALESID0001,ITEM0307,201334,2.0,1.7055555555554895
A01,PG04,SALESID0001,ITEM0307,201335,2.25,1.7555555555554896
A01,PG04,SALESID0001,ITEM0307,201336,4.75,1.688888888888823
A01,PG04,SALESID0001,ITEM0307,201337,1.0,1.8444444444443784
A01,PG04,SALESID0001,ITEM0307,201338,1.0,1.8777777777777118
A01,PG04,SALESID0001,ITEM0307,201339,1.0,1.988888888888823
A01,PG04,SALESID0001,ITEM0307,201340,1.3333333333333333,2.0955555555554897
A01,PG04,SALESID0001,ITEM0307,201341,1.75,2.2455555555554896
A01,PG04,SALESID0001,ITEM0307,201342,2.75,2.1788888888888227
